resume_id,job_id,job_title,label,score,skill_overlap,reasons
resume_050,CC217586620J40774026502,Java,0,4,iot,技能匹配: iot; 竞赛经历
resume_050,CCL1380220640J40519000312,软件测试,0,4,iot,技能匹配: iot; 竞赛经历
resume_050,CC378885730J40789540605,科研人员,0,4,,岗位类型: 算法工程师; 竞赛经历
resume_050,CCL1480117890J40790734605,C/C++,0,4,,岗位类型: 嵌入式开发; 竞赛经历
resume_050,CC120834970J40134810202,科研人员,0,4,,岗位类型: 嵌入式开发; 竞赛经历
resume_050,CCL1416195540J40811980303,前端开发,0,4,,岗位类型: Python开发; 竞赛经历
resume_050,CC561961320J40756558309,前端开发,0,4,,岗位类型: Python开发; 竞赛经历
resume_050,CCL1305152930J40680077916,前端开发,0,4,,岗位类型: Python开发; 竞赛经历
resume_050,CCL1480117890J40790734605,C/C++,0,4,,岗位类型: 嵌入式开发; 竞赛经历
resume_050,CCL1233371240J40720608811,C/C++,0,4,,岗位类型: 算法工程师; 竞赛经历
resume_050,CC456313120J40758523409,前端开发,0,4,,岗位类型: Python开发; 竞赛经历
resume_050,CC203847920J40739512307,科研人员,0,4,,岗位类型: 嵌入式开发; 竞赛经历
resume_050,CCL1294140420J40552443112,Java,0,4,,岗位类型: 算法工程师; 竞赛经历
resume_050,CC238267130J40355125411,C/C++,0,4,,岗位类型: 嵌入式开发; 竞赛经历
resume_051,CC139131340J40738143811,软件测试,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CCL1480117890J40599635905,测试工程师,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CCL1480117890J40599635805,测试工程师,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CCL1480117890J40599635805,测试工程师,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CCL1480117890J40599636505,测试工程师,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CC623771280J40719594211,软件测试,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CC556873920J40694967409,测试工程师,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CC145666790J40772025402,项目专员/助理,1,15,"沟通, sql, python","核心技能: python; 技能匹配: 沟通, sql; 岗位类型: Python开发"
resume_051,CC133964100J40788029412,实施工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC000551140J40731705207,科研人员,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC541175030J40774378407,硬件测试,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC120002130J40776600802,测试工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC598458020J40655956710,技术支持工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1470276410J40934465804,测试工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1249043630J40763835803,实施工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC466596620J40936808904,实施工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1368679040J40693232207,科研人员,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1480117890J40782470405,Java,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1249237920J40413630905,技术支持工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC552287820J40859209115,技术支持工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1505076830J40930785204,技术支持工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CC342271710J40850858315,实施工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_051,CCL1228208910J40731310116,测试工程师,0,4,沟通,技能匹配: 沟通; 有项目经历
resume_052,CC133964100J40788029412,实施工程师,0,3,沟通,技能匹配: 沟通
resume_052,CC000551140J40731705207,科研人员,0,3,沟通,技能匹配: 沟通
resume_052,CC247186020J40229892602,测试工程师,0,3,沟通,技能匹配: 沟通
resume_052,CC369404030J40783840212,Java,0,3,沟通,技能匹配: 沟通
resume_052,CCL1491798590J40644412406,软件测试,0,3,沟通,技能匹配: 沟通
resume_052,CC541175030J40774378407,硬件测试,0,3,沟通,技能匹配: 沟通
resume_052,CC120002130J40776600802,测试工程师,0,3,沟通,技能匹配: 沟通
resume_052,CC598458020J40655956710,技术支持工程师,0,3,沟通,技能匹配: 沟通
resume_052,CCL1495955890J40793565103,测试工程师,0,3,沟通,技能匹配: 沟通
resume_052,CCL1470276410J40934465804,测试工程师,0,3,沟通,技能匹配: 沟通
resume_052,CC251266610J40724527802,科研人员,0,3,沟通,技能匹配: 沟通
resume_052,CCL1249043630J40763835803,实施工程师,0,3,沟通,技能匹配: 沟通
resume_052,CC466596620J40936808904,实施工程师,0,3,沟通,技能匹配: 沟通
resume_052,CCL1368679040J40693232207,科研人员,0,3,沟通,技能匹配: 沟通
resume_052,CCL1480117890J40782470405,Java,0,3,沟通,技能匹配: 沟通
resume_053,CC120776610J40817210808,Java,0,3,c#,技能匹配: c#
resume_053,CCL1480117890J40768591805,Java,0,3,c#,技能匹配: c#
resume_053,CC365750210J40670941006,Java,0,3,c#,技能匹配: c#
resume_053,CCL1480117890J40786026805,Java,0,3,c#,技能匹配: c#
resume_053,CCL1480117890J40792290305,Java,0,3,c#,技能匹配: c#
resume_053,CCL1480117890J40599610805,Java,0,3,c#,技能匹配: c#
resume_053,CCL1480117890J40788061105,Java,0,3,c#,技能匹配: c#
resume_053,CC618461820J40771049713,C/C++,0,3,c#,技能匹配: c#
resume_053,CCL1465522950J40718652202,Java,0,3,c#,技能匹配: c#
resume_053,CCL1480117890J40699567505,Java,0,3,c#,技能匹配: c#
resume_053,CC705506820J40774842102,技术支持工程师,0,3,c#,技能匹配: c#
resume_053,CC814253860J40758248013,Java,0,3,c#,技能匹配: c#
resume_053,CC649781480J40152371905,Java,0,3,c#,技能匹配: c#
resume_053,CC618461820J40771049713,C/C++,0,3,c#,技能匹配: c#
resume_053,CC199177610J40757834009,C/C++,0,3,c#,技能匹配: c#
resume_054,CCL1480117890J40768591805,Java,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40796405705,C/C++,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40786026805,Java,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40788011305,C/C++,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40789837305,Java,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40793862705,Java,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40783841305,Java,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CCL1480117890J40715270205,Java,1,8,python,核心技能: python; 岗位类型: Python开发
resume_054,CC668565120J40736166805,前端开发,0,3,,岗位类型: Python开发
resume_054,CCL1480117890J40792633805,前端开发,0,3,,岗位类型: Python开发
resume_054,CC344767830J40784092115,前端开发,0,3,,岗位类型: Python开发
resume_054,CCL1491798590J40694730806,前端开发,0,3,,岗位类型: Python开发
resume_054,CC281393410J40662970801,前端开发,0,3,,岗位类型: Python开发
resume_054,CC227750710J40595912706,前端开发,0,3,,岗位类型: Python开发
resume_054,CZ830846060J00257044205,前端开发,0,3,,岗位类型: Python开发
resume_054,CC689773120J40757680813,前端开发,0,3,,岗位类型: Python开发
resume_054,CCL1486365070J40800401813,前端开发,0,3,,岗位类型: Python开发
resume_054,CCL1487792200J40645823216,前端开发,0,3,,岗位类型: Python开发
resume_054,CC404818830J40763991102,前端开发,0,3,,岗位类型: Python开发
resume_054,CCL1338300610J40768978912,前端开发,0,3,,岗位类型: Python开发
resume_054,CC870199500J40767761607,前端开发,0,3,,岗位类型: Python开发
resume_054,CC432293710J40796730005,前端开发,0,3,,岗位类型: Python开发
resume_054,CCL1318355140J40253332103,前端开发,0,3,,岗位类型: Python开发
resume_055,CC133964100J40788029412,实施工程师,0,3,沟通,技能匹配: 沟通
resume_055,CC000551140J40731705207,科研人员,0,3,沟通,技能匹配: 沟通
resume_055,CC247186020J40229892602,测试工程师,0,3,沟通,技能匹配: 沟通
resume_055,CC369404030J40783840212,Java,0,3,沟通,技能匹配: 沟通
resume_055,CCL1491798590J40644412406,软件测试,0,3,沟通,技能匹配: 沟通
resume_055,CC541175030J40774378407,硬件测试,0,3,沟通,技能匹配: 沟通
resume_055,CC120002130J40776600802,测试工程师,0,3,沟通,技能匹配: 沟通
resume_055,CC598458020J40655956710,技术支持工程师,0,3,沟通,技能匹配: 沟通
resume_055,CCL1495955890J40793565103,测试工程师,0,3,沟通,技能匹配: 沟通
resume_055,CCL1470276410J40934465804,测试工程师,0,3,沟通,技能匹配: 沟通
resume_055,CC251266610J40724527802,科研人员,0,3,沟通,技能匹配: 沟通
resume_055,CCL1249043630J40763835803,实施工程师,0,3,沟通,技能匹配: 沟通
resume_055,CC466596620J40936808904,实施工程师,0,3,沟通,技能匹配: 沟通
resume_055,CCL1368679040J40693232207,科研人员,0,3,沟通,技能匹配: 沟通
resume_055,CCL1480117890J40782470405,Java,0,3,沟通,技能匹配: 沟通
resume_056,CC668565120J40736166805,前端开发,0,0,,无明显匹配
resume_056,CC133964100J40788029412,实施工程师,0,0,,无明显匹配
resume_056,CC289314820J40747209302,科研人员,0,0,,无明显匹配
resume_056,CC224678420J40426432406,科研人员,0,0,,无明显匹配
resume_056,CC443150410J40692600114,科研人员,0,0,,无明显匹配
resume_056,CC464266120J40211037810,技术支持工程师,0,0,,无明显匹配
resume_056,CC120963930J40809676303,技术支持工程师,0,0,,无明显匹配
resume_056,CC134247150J40728461507,实施工程师,0,0,,无明显匹配
resume_056,CC120776610J40817210808,Java,0,0,,无明显匹配
resume_056,CC640419780J40814291403,软件测试,0,0,,无明显匹配
resume_056,CCL1480117890J40768591805,Java,0,0,,无明显匹配
resume_056,CC391669320J40734517805,实施工程师,0,0,,无明显匹配
resume_056,CC120408370J40294365608,软件测试,0,0,,无明显匹配
resume_056,CC000551140J40731705207,科研人员,0,0,,无明显匹配
resume_056,CC000260640J40852151604,C/C++,0,0,,无明显匹配
resume_057,CC427809630J40631499201,培训师,0,4,沟通,技能匹配: 沟通; 证书: 教师资格证
resume_057,CC605518320J40769352014,培训师,0,4,沟通,技能匹配: 沟通; 证书: 教师资格证
resume_057,CCL1383393290J40506835901,培训师,0,4,沟通,技能匹配: 沟通; 证书: 教师资格证
resume_057,CC475394730J40595625702,电话销售,0,4,沟通,技能匹配: 沟通; 证书: 教师资格证
resume_057,CC649881830J40749042209,培训师,0,4,沟通,技能匹配: 沟通; 证书: 教师资格证
resume_057,CC133964100J40788029412,实施工程师,0,3,沟通,技能匹配: 沟通
resume_057,CC000551140J40731705207,科研人员,0,3,沟通,技能匹配: 沟通
resume_057,CC247186020J40229892602,测试工程师,0,3,沟通,技能匹配: 沟通
resume_057,CC369404030J40783840212,Java,0,3,沟通,技能匹配: 沟通
resume_057,CCL1491798590J40644412406,软件测试,0,3,沟通,技能匹配: 沟通
resume_057,CC541175030J40774378407,硬件测试,0,3,沟通,技能匹配: 沟通
resume_057,CC120002130J40776600802,测试工程师,0,3,沟通,技能匹配: 沟通
resume_057,CC598458020J40655956710,技术支持工程师,0,3,沟通,技能匹配: 沟通
resume_057,CCL1495955890J40793565103,测试工程师,0,3,沟通,技能匹配: 沟通
resume_057,CCL1470276410J40934465804,测试工程师,0,3,沟通,技能匹配: 沟通
resume_058,CC668565120J40736166805,前端开发,0,1,,有项目经历
resume_058,CC133964100J40788029412,实施工程师,0,1,,有项目经历
resume_058,CC224678420J40426432406,科研人员,0,1,,有项目经历
resume_058,CC443150410J40692600114,科研人员,0,1,,有项目经历
resume_058,CC134247150J40728461507,实施工程师,0,1,,有项目经历
resume_058,CCL1480117890J40768591805,Java,0,1,,有项目经历
resume_058,CC391669320J40734517805,实施工程师,0,1,,有项目经历
resume_058,CC120408370J40294365608,软件测试,0,1,,有项目经历
resume_058,CC000551140J40731705207,科研人员,0,1,,有项目经历
resume_058,CC000260640J40852151604,C/C++,0,1,,有项目经历
resume_058,CC323581030J40774649613,Java,0,1,,有项目经历
resume_058,CCL1423246960J40491730414,科研人员,0,1,,有项目经历
resume_058,CC319373630J40784778613,实施工程师,0,1,,有项目经历
resume_058,CCL1468365660J40766154513,实施工程师,0,1,,有项目经历
resume_058,CC120408370J40606419408,软件测试,0,1,,有项目经历
resume_059,CC668565120J40736166805,前端开发,0,0,,无明显匹配
resume_059,CC133964100J40788029412,实施工程师,0,0,,无明显匹配
resume_059,CC289314820J40747209302,科研人员,0,0,,无明显匹配
resume_059,CC224678420J40426432406,科研人员,0,0,,无明显匹配
resume_059,CC443150410J40692600114,科研人员,0,0,,无明显匹配
resume_059,CC464266120J40211037810,技术支持工程师,0,0,,无明显匹配
resume_059,CC120963930J40809676303,技术支持工程师,0,0,,无明显匹配
resume_059,CC134247150J40728461507,实施工程师,0,0,,无明显匹配
resume_059,CC120776610J40817210808,Java,0,0,,无明显匹配
resume_059,CC640419780J40814291403,软件测试,0,0,,无明显匹配
resume_059,CCL1480117890J40768591805,Java,0,0,,无明显匹配
resume_059,CC391669320J40734517805,实施工程师,0,0,,无明显匹配
resume_059,CC120408370J40294365608,软件测试,0,0,,无明显匹配
resume_059,CC000551140J40731705207,科研人员,0,0,,无明显匹配
resume_059,CC000260640J40852151604,C/C++,0,0,,无明显匹配
resume_060,CC668565120J40736166805,前端开发,0,0,,无明显匹配
resume_060,CC133964100J40788029412,实施工程师,0,0,,无明显匹配
resume_060,CC289314820J40747209302,科研人员,0,0,,无明显匹配
resume_060,CC224678420J40426432406,科研人员,0,0,,无明显匹配
resume_060,CC443150410J40692600114,科研人员,0,0,,无明显匹配
resume_060,CC464266120J40211037810,技术支持工程师,0,0,,无明显匹配
resume_060,CC120963930J40809676303,技术支持工程师,0,0,,无明显匹配
resume_060,CC134247150J40728461507,实施工程师,0,0,,无明显匹配
resume_060,CC120776610J40817210808,Java,0,0,,无明显匹配
resume_060,CC640419780J40814291403,软件测试,0,0,,无明显匹配
resume_060,CCL1480117890J40768591805,Java,0,0,,无明显匹配
resume_060,CC391669320J40734517805,实施工程师,0,0,,无明显匹配
resume_060,CC120408370J40294365608,软件测试,0,0,,无明显匹配
resume_060,CC000551140J40731705207,科研人员,0,0,,无明显匹配
resume_060,CC000260640J40852151604,C/C++,0,0,,无明显匹配
resume_061,CC668565120J40736166805,前端开发,0,1,,有项目经历
resume_061,CC133964100J40788029412,实施工程师,0,1,,有项目经历
resume_061,CC224678420J40426432406,科研人员,0,1,,有项目经历
resume_061,CC443150410J40692600114,科研人员,0,1,,有项目经历
resume_061,CC134247150J40728461507,实施工程师,0,1,,有项目经历
resume_061,CCL1480117890J40768591805,Java,0,1,,有项目经历
resume_061,CC391669320J40734517805,实施工程师,0,1,,有项目经历
resume_061,CC120408370J40294365608,软件测试,0,1,,有项目经历
resume_061,CC000551140J40731705207,科研人员,0,1,,有项目经历
resume_061,CC000260640J40852151604,C/C++,0,1,,有项目经历
resume_061,CC323581030J40774649613,Java,0,1,,有项目经历
resume_061,CCL1423246960J40491730414,科研人员,0,1,,有项目经历
resume_061,CC319373630J40784778613,实施工程师,0,1,,有项目经历
resume_061,CCL1468365660J40766154513,实施工程师,0,1,,有项目经历
resume_061,CC120408370J40606419408,软件测试,0,1,,有项目经历
resume_062,CC668565120J40736166805,前端开发,0,0,,无明显匹配
resume_062,CC133964100J40788029412,实施工程师,0,0,,无明显匹配
resume_062,CC289314820J40747209302,科研人员,0,0,,无明显匹配
resume_062,CC224678420J40426432406,科研人员,0,0,,无明显匹配
resume_062,CC443150410J40692600114,科研人员,0,0,,无明显匹配
resume_062,CC464266120J40211037810,技术支持工程师,0,0,,无明显匹配
resume_062,CC120963930J40809676303,技术支持工程师,0,0,,无明显匹配
resume_062,CC134247150J40728461507,实施工程师,0,0,,无明显匹配
resume_062,CC120776610J40817210808,Java,0,0,,无明显匹配
resume_062,CC640419780J40814291403,软件测试,0,0,,无明显匹配
resume_062,CCL1480117890J40768591805,Java,0,0,,无明显匹配
resume_062,CC391669320J40734517805,实施工程师,0,0,,无明显匹配
resume_062,CC120408370J40294365608,软件测试,0,0,,无明显匹配
resume_062,CC000551140J40731705207,科研人员,0,0,,无明显匹配
resume_062,CC000260640J40852151604,C/C++,0,0,,无明显匹配
resume_063,CC668565120J40736166805,前端开发,0,1,,有项目经历
resume_063,CC133964100J40788029412,实施工程师,0,1,,有项目经历
resume_063,CC224678420J40426432406,科研人员,0,1,,有项目经历
resume_063,CC443150410J40692600114,科研人员,0,1,,有项目经历
resume_063,CC134247150J40728461507,实施工程师,0,1,,有项目经历
resume_063,CCL1480117890J40768591805,Java,0,1,,有项目经历
resume_063,CC391669320J40734517805,实施工程师,0,1,,有项目经历
resume_063,CC120408370J40294365608,软件测试,0,1,,有项目经历
resume_063,CC000551140J40731705207,科研人员,0,1,,有项目经历
resume_063,CC000260640J40852151604,C/C++,0,1,,有项目经历
resume_063,CC323581030J40774649613,Java,0,1,,有项目经历
resume_063,CCL1423246960J40491730414,科研人员,0,1,,有项目经历
resume_063,CC319373630J40784778613,实施工程师,0,1,,有项目经历
resume_063,CCL1468365660J40766154513,实施工程师,0,1,,有项目经历
resume_063,CC120408370J40606419408,软件测试,0,1,,有项目经历
resume_064,CC133964100J40788029412,实施工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC516901830J40446443405,科研人员,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC238566510J40673580706,技术支持工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC133964100J40787646712,实施工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC000573470J40782200113,实施工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC138837880J40751524305,技术支持工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC208567010J40764388207,科研人员,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC516901830J40285437605,科研人员,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC134490820J40718238010,科研人员,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC000573470J40780355913,实施工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC668882720J40724230202,科研人员,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC138837880J40751524305,技术支持工程师,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CZ426691880J00061111105,项目经理/主管,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC238566510J40580345906,项目经理/主管,0,4,arcgis,技能匹配: arcgis; 有项目经历
resume_064,CC516901830J40305447105,科研人员,0,3,arcgis,技能匹配: arcgis
resume_065,CC668565120J40736166805,前端开发,0,0,,无明显匹配
resume_065,CC133964100J40788029412,实施工程师,0,0,,无明显匹配
resume_065,CC289314820J40747209302,科研人员,0,0,,无明显匹配
resume_065,CC224678420J40426432406,科研人员,0,0,,无明显匹配
resume_065,CC443150410J40692600114,科研人员,0,0,,无明显匹配
resume_065,CC464266120J40211037810,技术支持工程师,0,0,,无明显匹配
resume_065,CC120963930J40809676303,技术支持工程师,0,0,,无明显匹配
resume_065,CC134247150J40728461507,实施工程师,0,0,,无明显匹配
resume_065,CC120776610J40817210808,Java,0,0,,无明显匹配
resume_065,CC640419780J40814291403,软件测试,0,0,,无明显匹配
resume_065,CCL1480117890J40768591805,Java,0,0,,无明显匹配
resume_065,CC391669320J40734517805,实施工程师,0,0,,无明显匹配
resume_065,CC120408370J40294365608,软件测试,0,0,,无明显匹配
resume_065,CC000551140J40731705207,科研人员,0,0,,无明显匹配
resume_065,CC000260640J40852151604,C/C++,0,0,,无明显匹配
resume_066,CC133964100J40788029412,实施工程师,0,3,沟通,技能匹配: 沟通
resume_066,CC000551140J40731705207,科研人员,0,3,沟通,技能匹配: 沟通
resume_066,CC247186020J40229892602,测试工程师,0,3,沟通,技能匹配: 沟通
resume_066,CC369404030J40783840212,Java,0,3,沟通,技能匹配: 沟通
resume_066,CCL1491798590J40644412406,软件测试,0,3,沟通,技能匹配: 沟通
resume_066,CC541175030J40774378407,硬件测试,0,3,沟通,技能匹配: 沟通
resume_066,CC120002130J40776600802,测试工程师,0,3,沟通,技能匹配: 沟通
resume_066,CC598458020J40655956710,技术支持工程师,0,3,沟通,技能匹配: 沟通
resume_066,CCL1495955890J40793565103,测试工程师,0,3,沟通,技能匹配: 沟通
resume_066,CCL1470276410J40934465804,测试工程师,0,3,沟通,技能匹配: 沟通
resume_066,CC251266610J40724527802,科研人员,0,3,沟通,技能匹配: 沟通
resume_066,CCL1249043630J40763835803,实施工程师,0,3,沟通,技能匹配: 沟通
resume_066,CC466596620J40936808904,实施工程师,0,3,沟通,技能匹配: 沟通
resume_066,CCL1368679040J40693232207,科研人员,0,3,沟通,技能匹配: 沟通
resume_066,CCL1480117890J40782470405,Java,0,3,沟通,技能匹配: 沟通
resume_067,CCL1416882700J40751402902,商务专员,1,9,"office, 沟通, 公文写作","技能匹配: office, 沟通, 公文写作"
resume_067,CC541175030J40774378407,硬件测试,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC598458020J40655956710,技术支持工程师,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC130229950J40789587705,技术支持工程师,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC309122380J40235217402,测试工程师,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC598458020J40655956710,实施工程师,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC856439170J40770352907,技术支持工程师,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC568310920J40041256606,技术支持工程师,1,6,"office, 沟通","技能匹配: office, 沟通"
resume_067,CC133964100J40788029412,实施工程师,0,3,沟通,技能匹配: 沟通
resume_067,CC000551140J40731705207,科研人员,0,3,沟通,技能匹配: 沟通
resume_067,CC319373630J40784778613,实施工程师,0,3,office,技能匹配: office
resume_067,CC247186020J40229892602,测试工程师,0,3,沟通,技能匹配: 沟通
resume_067,CC369404030J40783840212,Java,0,3,沟通,技能匹配: 沟通
resume_067,CCL1491798590J40644412406,软件测试,0,3,沟通,技能匹配: 沟通
resume_067,CC120002130J40776600802,测试工程师,0,3,沟通,技能匹配: 沟通
resume_067,CCL1495955890J40793565103,测试工程师,0,3,沟通,技能匹配: 沟通
resume_067,CCL1470276410J40934465804,测试工程师,0,3,沟通,技能匹配: 沟通
resume_067,CC251266610J40724527802,科研人员,0,3,沟通,技能匹配: 沟通
resume_067,CCL1249043630J40763835803,实施工程师,0,3,沟通,技能匹配: 沟通
resume_067,CC466596620J40936808904,实施工程师,0,3,沟通,技能匹配: 沟通
resume_067,CC596124220J40790626712,技术支持工程师,0,3,office,技能匹配: office
resume_067,CCL1368679040J40693232207,科研人员,0,3,沟通,技能匹配: 沟通
resume_067,CCL1480117890J40782470405,Java,0,3,沟通,技能匹配: 沟通
resume_068,CC668565120J40736166805,前端开发,0,0,,无明显匹配
resume_068,CC133964100J40788029412,实施工程师,0,0,,无明显匹配
resume_068,CC289314820J40747209302,科研人员,0,0,,无明显匹配
resume_068,CC224678420J40426432406,科研人员,0,0,,无明显匹配
resume_068,CC443150410J40692600114,科研人员,0,0,,无明显匹配
resume_068,CC464266120J40211037810,技术支持工程师,0,0,,无明显匹配
resume_068,CC120963930J40809676303,技术支持工程师,0,0,,无明显匹配
resume_068,CC134247150J40728461507,实施工程师,0,0,,无明显匹配
resume_068,CC120776610J40817210808,Java,0,0,,无明显匹配
resume_068,CC640419780J40814291403,软件测试,0,0,,无明显匹配
resume_068,CCL1480117890J40768591805,Java,0,0,,无明显匹配
resume_068,CC391669320J40734517805,实施工程师,0,0,,无明显匹配
resume_068,CC120408370J40294365608,软件测试,0,0,,无明显匹配
resume_068,CC000551140J40731705207,科研人员,0,0,,无明显匹配
resume_068,CC000260640J40852151604,C/C++,0,0,,无明显匹配
resume_069,CC668565120J40736166805,前端开发,0,1,,有项目经历
resume_069,CC133964100J40788029412,实施工程师,0,1,,有项目经历
resume_069,CC224678420J40426432406,科研人员,0,1,,有项目经历
resume_069,CC443150410J40692600114,科研人员,0,1,,有项目经历
resume_069,CC134247150J40728461507,实施工程师,0,1,,有项目经历
resume_069,CCL1480117890J40768591805,Java,0,1,,有项目经历
resume_069,CC391669320J40734517805,实施工程师,0,1,,有项目经历
resume_069,CC120408370J40294365608,软件测试,0,1,,有项目经历
resume_069,CC000551140J40731705207,科研人员,0,1,,有项目经历
resume_069,CC000260640J40852151604,C/C++,0,1,,有项目经历
resume_069,CC323581030J40774649613,Java,0,1,,有项目经历
resume_069,CCL1423246960J40491730414,科研人员,0,1,,有项目经历
resume_069,CC319373630J40784778613,实施工程师,0,1,,有项目经历
resume_069,CCL1468365660J40766154513,实施工程师,0,1,,有项目经历
resume_069,CC120408370J40606419408,软件测试,0,1,,有项目经历
resume_070,CC184034120J40716729202,前端开发,1,7,"photoshop, illustrator","技能匹配: photoshop, illustrator; 有项目经历"
resume_070,CCL1477097250J40698361209,C/C++,1,6,"photoshop, illustrator","技能匹配: photoshop, illustrator"
resume_070,CCL1491852380J40696463412,C/C++,1,6,"photoshop, illustrator","技能匹配: photoshop, illustrator"
resume_070,CC606127330J40693436415,实施工程师,0,4,indesign,技能匹配: indesign; 有项目经历
resume_070,CC000573470J40782200113,实施工程师,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC148194170J40745160902,科研人员,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC208567010J40764388207,科研人员,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CCL1480117890J40788716005,C/C++,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CCL1480117890J40707567805,Java,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC402706220J40750959402,前端开发,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC606127330J40693436415,实施工程师,0,4,indesign,技能匹配: indesign; 有项目经历
resume_070,CCL1416054290J40550637006,科研人员,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC299280010J40735874816,技术支持工程师,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC148194170J40529573002,科研人员,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC000573470J40780355913,实施工程师,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CCL1480117890J40788366505,Java,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CC402706220J40750959402,前端开发,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_070,CCL1480117890J40788718805,Java,0,4,photoshop,技能匹配: photoshop; 有项目经历
resume_071,CC391669320J40734517805,实施工程师,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC606127330J40693436415,实施工程师,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC397028480J40935254404,C/C++,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC479299180J40219141803,技术支持工程师,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC238566510J40673580706,技术支持工程师,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC289314820J40380003502,科研人员,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC151294010J40767975314,测试工程师,0,4,cad,技能匹配: cad; 有项目经历
resume_071,CC553995520J40179672811,技术支持工程师,0,4,cad,技能匹配: cad; 有项目经历
